stringa cercata;thread per blocco;ripetizione;dimensione file;throughput
unevenstring;192;7;3000;80659692307,69
unevenstring;192;8;3000;80659692307,69
unevenstring;192;9;3000;80659692307,69
unevenstring;192;10;3000;80659692307,69
unevenstring;192;11;3000;80659692307,69
unevenstring;192;12;3000;80659692307,69
unevenstring;192;13;3000;80659692307,69
unevenstring;192;14;3000;80659692307,69
unevenstring;192;15;3000;80659692307,69
unevenstring;192;16;3000;80659692307,69
unevenstring;192;17;3000;80659692307,69
unevenstring;192;18;3000;80659692307,69
unevenstring;192;19;3000;80659692307,69
unevenstring;192;20;3000;80659692307,69
unevenstring;192;21;3000;80659692307,69
unevenstring;192;22;3000;80659692307,69
unevenstring;192;23;3000;80659692307,69
unevenstring;192;24;3000;80659692307,69
unevenstring;192;25;3000;80659692307,69
unevenstring;192;26;3000;80659692307,69
unevenstring;192;27;3000;80659692307,69
unevenstring;192;28;3000;80659692307,69
unevenstring;192;29;3000;80659692307,69
unevenstring;192;30;3000;80659692307,69
unevenstring;224;1;3000;71493818181,82
unevenstring;224;2;3000;73156465116,28
unevenstring;224;3;3000;73156465116,28
unevenstring;224;4;3000;71493818181,82
unevenstring;224;5;3000;73156465116,28
unevenstring;224;6;3000;73156465116,28
unevenstring;224;7;3000;73156465116,28
unevenstring;224;8;3000;71493818181,82
unevenstring;224;9;3000;71493818181,82
unevenstring;224;10;3000;71493818181,82
unevenstring;224;11;3000;71493818181,82
unevenstring;224;12;3000;71493818181,82
unevenstring;224;13;3000;71493818181,82
unevenstring;224;14;3000;73156465116,28
unevenstring;224;15;3000;73156465116,28
unevenstring;224;16;3000;71493818181,82
unevenstring;224;17;3000;71493818181,82
unevenstring;224;18;3000;73156465116,28
unevenstring;224;19;3000;73156465116,28
unevenstring;224;20;3000;73156465116,28
unevenstring;224;21;3000;71493818181,82
unevenstring;224;22;3000;73156465116,28
unevenstring;224;23;3000;71493818181,82
unevenstring;224;24;3000;73156465116,28
unevenstring;224;25;3000;73156465116,28
unevenstring;224;26;3000;73156465116,28
unevenstring;224;27;3000;71493818181,82
unevenstring;224;28;3000;73156465116,28
unevenstring;224;29;3000;71493818181,82
unevenstring;224;30;3000;73156465116,28
unevenstring;256;1;3000;80659692307,69
unevenstring;256;2;3000;80659692307,69
unevenstring;256;3;3000;80659692307,69
unevenstring;256;4;3000;80659692307,69
unevenstring;256;5;3000;80659692307,69
unevenstring;256;6;3000;80659692307,69
unevenstring;256;7;3000;80659692307,69
unevenstring;256;8;3000;80659692307,69
unevenstring;256;9;3000;80659692307,69
unevenstring;256;10;3000;80659692307,69
unevenstring;256;11;3000;80659692307,69
unevenstring;256;12;3000;80659692307,69
unevenstring;256;13;3000;80659692307,69
unevenstring;256;14;3000;80659692307,69
unevenstring;256;15;3000;80659692307,69
unevenstring;256;16;3000;80659692307,69
unevenstring;256;17;3000;80659692307,69
unevenstring;256;18;3000;80659692307,69
unevenstring;256;19;3000;80659692307,69
unevenstring;256;20;3000;80659692307,69
unevenstring;256;21;3000;80659692307,69
unevenstring;256;22;3000;80659692307,69
unevenstring;256;23;3000;80659692307,69
unevenstring;256;24;3000;80659692307,69
unevenstring;256;25;3000;80659692307,69
unevenstring;256;26;3000;80659692307,69
unevenstring;256;27;3000;80659692307,69
unevenstring;256;28;3000;80659692307,69
unevenstring;256;29;3000;80659692307,69
unevenstring;256;30;3000;80659692307,69
------------;32;1;3000;51569311475,41
------------;32;2;3000;52428800000,00
------------;32;3;3000;53317423728,81
------------;32;4;3000;52428800000,00
------------;32;5;3000;52428800000,00
------------;32;6;3000;52428800000,00
------------;32;7;3000;52428800000,00
------------;32;8;3000;52428800000,00
------------;32;9;3000;52428800000,00
------------;32;10;3000;52428800000,00
------------;32;11;3000;52428800000,00
------------;32;12;3000;52428800000,00
------------;32;13;3000;52428800000,00
------------;32;14;3000;52428800000,00
------------;32;15;3000;52428800000,00
------------;32;16;3000;52428800000,00
------------;32;17;3000;52428800000,00
------------;32;18;3000;52428800000,00
------------;32;19;3000;52428800000,00
------------;32;20;3000;52428800000,00
------------;32;21;3000;52428800000,00
------------;32;22;3000;52428800000,00
------------;32;23;3000;52428800000,00
------------;32;24;3000;52428800000,00
------------;32;25;3000;52428800000,00
------------;32;26;3000;52428800000,00
------------;32;27;3000;52428800000,00
------------;32;28;3000;52428800000,00
------------;32;29;3000;52428800000,00
------------;32;30;3000;52428800000,00
------------;64;1;3000;98304000000,00
------------;64;2;3000;92521411764,71
------------;64;3;3000;92521411764,71
------------;64;4;3000;95325090909,09
------------;64;5;3000;92521411764,71
------------;64;6;3000;95325090909,09
------------;64;7;3000;95325090909,09
------------;64;8;3000;95325090909,09
------------;64;9;3000;95325090909,09
------------;64;10;3000;98304000000,00
------------;64;11;3000;95325090909,09
------------;64;12;3000;95325090909,09
------------;64;13;3000;95325090909,09
------------;64;14;3000;95325090909,09
------------;64;15;3000;95325090909,09
------------;64;16;3000;95325090909,09
------------;64;17;3000;95325090909,09
------------;64;18;3000;95325090909,09
------------;64;19;3000;95325090909,09
------------;64;20;3000;95325090909,09
------------;64;21;3000;95325090909,09
------------;64;22;3000;95325090909,09
------------;64;23;3000;92521411764,71
------------;64;24;3000;95325090909,09
------------;64;25;3000;95325090909,09
------------;64;26;3000;95325090909,09
------------;64;27;3000;95325090909,09
------------;64;28;3000;95325090909,09
------------;64;29;3000;95325090909,09
------------;64;30;3000;95325090909,09
------------;96;1;3000;92521411764,71
------------;96;2;3000;92521411764,71
------------;96;3;3000;89877942857,14
------------;96;4;3000;92521411764,71
------------;96;5;3000;92521411764,71
------------;96;6;3000;95325090909,09
------------;96;7;3000;95325090909,09
------------;96;8;3000;95325090909,09
------------;96;9;3000;95325090909,09
------------;96;10;3000;95325090909,09
------------;96;11;3000;95325090909,09
------------;96;12;3000;95325090909,09
------------;96;13;3000;95325090909,09
------------;96;14;3000;95325090909,09
------------;96;15;3000;95325090909,09
------------;96;16;3000;95325090909,09
------------;96;17;3000;95325090909,09
------------;96;18;3000;95325090909,09
------------;96;19;3000;95325090909,09
------------;96;20;3000;95325090909,09
------------;96;21;3000;95325090909,09
------------;96;22;3000;95325090909,09
------------;96;23;3000;95325090909,09
------------;96;24;3000;95325090909,09
------------;96;25;3000;95325090909,09
------------;96;26;3000;95325090909,09
------------;96;27;3000;95325090909,09
------------;96;28;3000;92521411764,71
------------;96;29;3000;92521411764,71
------------;96;30;3000;92521411764,71
------------;128;1;3000;92521411764,71
------------;128;2;3000;92521411764,71
------------;128;3;3000;95325090909,09
------------;128;4;3000;95325090909,09
------------;128;5;3000;95325090909,09
------------;128;6;3000;95325090909,09
------------;128;7;3000;95325090909,09
------------;128;8;3000;95325090909,09
------------;128;9;3000;95325090909,09
------------;128;10;3000;95325090909,09
------------;128;11;3000;95325090909,09
------------;128;12;3000;95325090909,09
------------;128;13;3000;95325090909,09
------------;128;14;3000;95325090909,09
------------;128;15;3000;95325090909,09
------------;128;16;3000;95325090909,09
------------;128;17;3000;95325090909,09
------------;128;18;3000;95325090909,09
------------;128;19;3000;95325090909,09
------------;128;20;3000;95325090909,09
------------;128;21;3000;95325090909,09
------------;128;22;3000;95325090909,09
------------;128;23;3000;95325090909,09
------------;128;24;3000;95325090909,09
------------;128;25;3000;95325090909,09
------------;128;26;3000;95325090909,09
------------;128;27;3000;95325090909,09
------------;128;28;3000;92521411764,71
------------;128;29;3000;92521411764,71
------------;128;30;3000;92521411764,71
------------;160;1;3000;87381333333,33
------------;160;2;3000;89877942857,14
------------;160;3;3000;89877942857,14
------------;160;4;3000;89877942857,14
------------;160;5;3000;89877942857,14
------------;160;6;3000;89877942857,14
------------;160;7;3000;89877942857,14
------------;160;8;3000;89877942857,14
------------;160;9;3000;89877942857,14
------------;160;10;3000;89877942857,14
------------;160;11;3000;89877942857,14
------------;160;12;3000;89877942857,14
------------;160;13;3000;89877942857,14
------------;160;14;3000;89877942857,14
------------;160;15;3000;89877942857,14
------------;160;16;3000;89877942857,14
------------;160;17;3000;87381333333,33
------------;160;18;3000;89877942857,14
------------;160;19;3000;87381333333,33
------------;160;20;3000;87381333333,33
------------;160;21;3000;87381333333,33
------------;160;22;3000;87381333333,33
------------;160;23;3000;87381333333,33
------------;160;24;3000;87381333333,33
------------;160;25;3000;87381333333,33
------------;160;26;3000;87381333333,33
------------;160;27;3000;87381333333,33
------------;160;28;3000;87381333333,33
------------;160;29;3000;89877942857,14
------------;160;30;3000;89877942857,14
------------;192;1;3000;95325090909,09
------------;192;2;3000;95325090909,09
------------;192;3;3000;95325090909,09
------------;192;4;3000;95325090909,09
------------;192;5;3000;95325090909,09
------------;192;6;3000;95325090909,09
------------;192;7;3000;95325090909,09
------------;192;8;3000;95325090909,09
------------;192;9;3000;95325090909,09
------------;192;10;3000;95325090909,09
------------;192;11;3000;95325090909,09
------------;192;12;3000;95325090909,09
------------;192;13;3000;95325090909,09
------------;192;14;3000;95325090909,09
------------;192;15;3000;95325090909,09
------------;192;16;3000;95325090909,09
------------;192;17;3000;95325090909,09
------------;192;18;3000;92521411764,71
------------;192;19;3000;92521411764,71
------------;192;20;3000;92521411764,71
------------;192;21;3000;95325090909,09
------------;192;22;3000;92521411764,71
------------;192;23;3000;92521411764,71
------------;192;24;3000;92521411764,71
------------;192;25;3000;95325090909,09
------------;192;26;3000;92521411764,71
------------;192;27;3000;92521411764,71
------------;192;28;3000;92521411764,71
------------;192;29;3000;92521411764,71
------------;192;30;3000;95325090909,09
------------;224;1;3000;82782315789,47
------------;224;2;3000;82782315789,47
------------;224;3;3000;85019675675,68
------------;224;4;3000;85019675675,68
------------;224;5;3000;82782315789,47
------------;224;6;3000;85019675675,68
------------;224;7;3000;85019675675,68
------------;224;8;3000;85019675675,68
------------;224;9;3000;85019675675,68
------------;224;10;3000;85019675675,68
------------;224;11;3000;85019675675,68
------------;224;12;3000;82782315789,47
------------;224;13;3000;82782315789,47
------------;224;14;3000;82782315789,47
------------;224;15;3000;82782315789,47
------------;224;16;3000;82782315789,47
------------;224;17;3000;82782315789,47
------------;224;18;3000;82782315789,47
------------;224;19;3000;82782315789,47
------------;224;20;3000;82782315789,47
------------;224;21;3000;82782315789,47
------------;224;22;3000;82782315789,47
------------;224;23;3000;82782315789,47
------------;224;24;3000;82782315789,47
------------;224;25;3000;82782315789,47
------------;224;26;3000;82782315789,47
------------;224;27;3000;82782315789,47
------------;224;28;3000;82782315789,47
------------;224;29;3000;82782315789,47
------------;224;30;3000;82782315789,47
------------;256;1;3000;95325090909,09
------------;256;2;3000;95325090909,09
------------;256;3;3000;95325090909,09
------------;256;4;3000;95325090909,09
------------;256;5;3000;95325090909,09
------------;256;6;3000;95325090909,09
------------;256;7;3000;95325090909,09
------------;256;8;3000;92521411764,71
------------;256;9;3000;92521411764,71
------------;256;10;3000;95325090909,09
------------;256;11;3000;92521411764,71
------------;256;12;3000;92521411764,71
------------;256;13;3000;92521411764,71
------------;256;14;3000;95325090909,09
------------;256;15;3000;92521411764,71
------------;256;16;3000;92521411764,71
------------;256;17;3000;92521411764,71
------------;256;18;3000;92521411764,71
------------;256;19;3000;95325090909,09
------------;256;20;3000;92521411764,71
------------;256;21;3000;92521411764,71
------------;256;22;3000;92521411764,71
------------;256;23;3000;92521411764,71
------------;256;24;3000;92521411764,71
------------;256;25;3000;92521411764,71
------------;256;26;3000;92521411764,71
------------;256;27;3000;95325090909,09
------------;256;28;3000;89877942857,14
------------;256;29;3000;95325090909,09
------------;256;30;3000;95325090909,09
abracadabra;32;1;5000;45590260869,57
abracadabra;32;2;5000;45990175438,60
abracadabra;32;3;5000;45590260869,57
abracadabra;32;4;5000;45197241379,31
abracadabra;32;5;5000;45197241379,31
abracadabra;32;6;5000;45197241379,31
abracadabra;32;7;5000;45590260869,57
abracadabra;32;8;5000;45590260869,57
abracadabra;32;9;5000;45590260869,57
