stringa cercata;thread per blocco;ripetizione;dimensione file;throughput
------------;288;8;7000;209715200000,00
------------;288;9;7000;209715200000,00
------------;288;10;7000;183500800000,00
------------;288;11;7000;183500800000,00
------------;288;12;7000;188205948717,95
------------;288;13;7000;193158736842,11
------------;288;14;7000;198379243243,24
------------;288;15;7000;203889777777,78
------------;288;16;7000;209715200000,00
------------;288;17;7000;215883294117,65
------------;288;18;7000;222425212121,21
------------;288;19;7000;222425212121,21
------------;288;20;7000;222425212121,21
------------;288;21;7000;222425212121,21
------------;288;22;7000;222425212121,21
------------;288;23;7000;222425212121,21
------------;288;24;7000;222425212121,21
------------;288;25;7000;215883294117,65
------------;288;26;7000;215883294117,65
------------;288;27;7000;215883294117,65
------------;288;28;7000;209715200000,00
------------;288;29;7000;203889777777,78
------------;288;30;7000;209715200000,00
------------;320;1;7000;215883294117,65
------------;320;2;7000;222425212121,21
------------;320;3;7000;222425212121,21
------------;320;4;7000;222425212121,21
------------;320;5;7000;215883294117,65
------------;320;6;7000;209715200000,00
------------;320;7;7000;209715200000,00
------------;320;8;7000;209715200000,00
------------;320;9;7000;198379243243,24
------------;320;10;7000;203889777777,78
------------;320;11;7000;203889777777,78
------------;320;12;7000;209715200000,00
------------;320;13;7000;215883294117,65
------------;320;14;7000;215883294117,65
------------;320;15;7000;215883294117,65
------------;320;16;7000;222425212121,21
------------;320;17;7000;229376000000,00
------------;320;18;7000;222425212121,21
------------;320;19;7000;222425212121,21
------------;320;20;7000;222425212121,21
------------;320;21;7000;222425212121,21
------------;320;22;7000;215883294117,65
------------;320;23;7000;203889777777,78
------------;320;24;7000;179025170731,71
------------;320;25;7000;188205948717,95
------------;320;26;7000;198379243243,24
------------;320;27;7000;209715200000,00
------------;320;28;7000;209715200000,00
------------;320;29;7000;215883294117,65
------------;320;30;7000;215883294117,65
------------;352;1;7000;222425212121,21
------------;352;2;7000;222425212121,21
------------;352;3;7000;222425212121,21
------------;352;4;7000;215883294117,65
------------;352;5;7000;209715200000,00
------------;352;6;7000;209715200000,00
------------;352;7;7000;215883294117,65
------------;352;8;7000;215883294117,65
------------;352;9;7000;215883294117,65
------------;352;10;7000;215883294117,65
------------;352;11;7000;209715200000,00
------------;352;12;7000;209715200000,00
------------;352;13;7000;215883294117,65
------------;352;14;7000;215883294117,65
------------;352;15;7000;222425212121,21
------------;352;16;7000;222425212121,21
------------;352;17;7000;222425212121,21
------------;352;18;7000;209715200000,00
------------;352;19;7000;203889777777,78
------------;352;20;7000;198379243243,24
------------;352;21;7000;203889777777,78
------------;352;22;7000;203889777777,78
------------;352;23;7000;209715200000,00
------------;352;24;7000;215883294117,65
------------;352;25;7000;209715200000,00
------------;352;26;7000;209715200000,00
------------;352;27;7000;209715200000,00
------------;352;28;7000;209715200000,00
------------;352;29;7000;222425212121,21
------------;352;30;7000;229376000000,00
------------;384;1;7000;203889777777,78
------------;384;2;7000;209715200000,00
------------;384;3;7000;209715200000,00
------------;384;4;7000;209715200000,00
------------;384;5;7000;203889777777,78
------------;384;6;7000;203889777777,78
------------;384;7;7000;209715200000,00
------------;384;8;7000;203889777777,78
------------;384;9;7000;209715200000,00
------------;384;10;7000;203889777777,78
------------;384;11;7000;203889777777,78
------------;384;12;7000;209715200000,00
------------;384;13;7000;203889777777,78
------------;384;14;7000;203889777777,78
------------;384;15;7000;203889777777,78
------------;384;16;7000;203889777777,78
------------;384;17;7000;203889777777,78
------------;384;18;7000;203889777777,78
------------;384;19;7000;198379243243,24
------------;384;20;7000;193158736842,11
------------;384;21;7000;188205948717,95
------------;384;22;7000;163111822222,22
------------;384;23;7000;149796571428,57
------------;384;24;7000;152917333333,33
------------;384;25;7000;152917333333,33
------------;384;26;7000;159565913043,48
------------;384;27;7000;174762666666,67
