stringa cercata;thread per blocco;ripetizione;dimensione file;throughput
------------;256;29;7000;55188210526,32
------------;256;30;7000;55606303030,30
------------;288;1;7000;52428800000,00
------------;288;2;7000;52805985611,51
------------;288;3;7000;52805985611,51
------------;288;4;7000;51690366197,18
------------;288;5;7000;51328895104,90
------------;288;6;7000;51690366197,18
------------;288;7;7000;51690366197,18
------------;288;8;7000;50972444444,44
------------;288;9;7000;52428800000,00
------------;288;10;7000;52428800000,00
------------;288;11;7000;51690366197,18
------------;288;12;7000;51328895104,90
------------;288;13;7000;51328895104,90
------------;288;14;7000;51328895104,90
------------;288;15;7000;51690366197,18
------------;288;16;7000;52056964539,01
------------;288;17;7000;52056964539,01
------------;288;18;7000;51328895104,90
------------;288;19;7000;51690366197,18
------------;288;20;7000;51328895104,90
------------;288;21;7000;51328895104,90
------------;288;22;7000;51690366197,18
------------;288;23;7000;52056964539,01
------------;288;24;7000;51690366197,18
------------;288;25;7000;51690366197,18
------------;288;26;7000;51690366197,18
------------;288;27;7000;53576875912,41
------------;288;28;7000;52805985611,51
------------;288;29;7000;53188637681,16
------------;288;30;7000;53188637681,16
------------;320;1;7000;47355045161,29
------------;320;2;7000;46751796178,34
------------;320;3;7000;47662545454,55
------------;320;4;7000;47355045161,29
------------;320;5;7000;47662545454,55
------------;320;6;7000;47662545454,55
------------;320;7;7000;48289684210,53
------------;320;8;7000;48609483443,71
------------;320;9;7000;47355045161,29
------------;320;10;7000;48609483443,71
------------;320;11;7000;49594810810,81
------------;320;12;7000;47974065359,48
------------;320;13;7000;47355045161,29
------------;320;14;7000;47662545454,55
------------;320;15;7000;46751796178,34
------------;320;16;7000;46163723270,44
------------;320;17;7000;47662545454,55
------------;320;18;7000;47662545454,55
------------;320;19;7000;47662545454,55
------------;320;20;7000;47662545454,55
------------;320;21;7000;46455898734,18
------------;320;22;7000;46751796178,34
------------;320;23;7000;48609483443,71
------------;320;24;7000;48289684210,53
------------;320;25;7000;48933546666,67
------------;320;26;7000;48933546666,67
------------;320;27;7000;48609483443,71
------------;320;28;7000;48609483443,71
------------;320;29;7000;49594810810,81
------------;320;30;7000;48933546666,67
------------;352;1;7000;53576875912,41
------------;352;2;7000;53576875912,41
------------;352;3;7000;53188637681,16
------------;352;4;7000;52056964539,01
------------;352;5;7000;51690366197,18
------------;352;6;7000;51690366197,18
------------;352;7;7000;51328895104,90
------------;352;8;7000;52056964539,01
------------;352;9;7000;52056964539,01
------------;352;10;7000;52056964539,01
------------;352;11;7000;52056964539,01
------------;352;12;7000;51328895104,90
------------;352;13;7000;50972444444,44
------------;352;14;7000;52056964539,01
------------;352;15;7000;52428800000,00
------------;352;16;7000;50274191780,82
------------;352;17;7000;52428800000,00
------------;352;18;7000;49932190476,19
------------;352;19;7000;52428800000,00
------------;352;20;7000;52428800000,00
------------;352;21;7000;49261959731,54
------------;352;22;7000;52056964539,01
------------;352;23;7000;51690366197,18
------------;352;24;7000;51328895104,90
------------;352;25;7000;52056964539,01
------------;352;26;7000;49261959731,54
------------;352;27;7000;51690366197,18
------------;352;28;7000;49261959731,54
------------;352;29;7000;52428800000,00
------------;352;30;7000;51690366197,18
------------;384;1;7000;55606303030,30
------------;384;2;7000;54776358208,96
------------;384;3;7000;55188210526,32
------------;384;4;7000;53576875912,41
------------;384;5;7000;55188210526,32
------------;384;6;7000;56030778625,95
------------;384;7;7000;55188210526,32
------------;384;8;7000;54776358208,96
------------;384;9;7000;55188210526,32
------------;384;10;7000;54776358208,96
------------;384;11;7000;56030778625,95
------------;384;12;7000;56461784615,38
------------;384;13;7000;56461784615,38
------------;384;14;7000;54370607407,41
------------;384;15;7000;56899472868,22
------------;384;16;7000;55606303030,30
------------;384;17;7000;52428800000,00
------------;384;18;7000;54776358208,96
------------;384;19;7000;55606303030,30
------------;384;20;7000;53576875912,41
------------;384;21;7000;55606303030,30
------------;384;22;7000;56461784615,38
------------;384;23;7000;53188637681,16
------------;384;24;7000;56899472868,22
------------;384;25;7000;56030778625,95
