stringa cercata;limite shared mem;thread per blocco;blocchi per SM;ripetizione;dimensione file;throughput
unevenstring;87;192;8;18;7000;179025170731,71
unevenstring;87;192;8;19;7000;183500800000,00
unevenstring;87;192;8;20;7000;188205948717,95
unevenstring;87;192;8;21;7000;188205948717,95
unevenstring;87;192;8;22;7000;188205948717,95
unevenstring;87;192;8;23;7000;188205948717,95
unevenstring;87;192;8;24;7000;183500800000,00
unevenstring;87;192;8;25;7000;179025170731,71
unevenstring;87;192;8;26;7000;179025170731,71
unevenstring;87;192;8;27;7000;183500800000,00
unevenstring;87;192;8;28;7000;183500800000,00
unevenstring;87;192;8;29;7000;174762666666,67
unevenstring;87;192;8;30;7000;179025170731,71
unevenstring;87;224;6;1;7000;163111822222,22
unevenstring;87;224;6;2;7000;166818909090,91
unevenstring;87;224;6;3;7000;174762666666,67
unevenstring;87;224;6;4;7000;179025170731,71
unevenstring;87;224;6;5;7000;179025170731,71
unevenstring;87;224;6;6;7000;170698418604,65
unevenstring;87;224;6;7;7000;179025170731,71
unevenstring;87;224;6;8;7000;179025170731,71
unevenstring;87;224;6;9;7000;174762666666,67
unevenstring;87;224;6;10;7000;174762666666,67
unevenstring;87;224;6;11;7000;174762666666,67
unevenstring;87;224;6;12;7000;174762666666,67
unevenstring;87;224;6;13;7000;174762666666,67
unevenstring;87;224;6;14;7000;174762666666,67
unevenstring;87;224;6;15;7000;174762666666,67
unevenstring;87;224;6;16;7000;174762666666,67
unevenstring;87;224;6;17;7000;170698418604,65
unevenstring;87;224;6;18;7000;170698418604,65
unevenstring;87;224;6;19;7000;166818909090,91
unevenstring;87;224;6;20;7000;170698418604,65
unevenstring;87;224;6;21;7000;163111822222,22
unevenstring;87;224;6;22;7000;163111822222,22
unevenstring;87;224;6;23;7000;149796571428,57
unevenstring;87;224;6;24;7000;152917333333,33
unevenstring;87;224;6;25;7000;149796571428,57
unevenstring;87;224;6;26;7000;149796571428,57
unevenstring;87;224;6;27;7000;146800640000,00
unevenstring;87;224;6;28;7000;143922196078,43
unevenstring;87;224;6;29;7000;146800640000,00
unevenstring;87;224;6;30;7000;143922196078,43
unevenstring;87;256;6;1;7000;179025170731,71
unevenstring;87;256;6;2;7000;179025170731,71
unevenstring;87;256;6;3;7000;174762666666,67
unevenstring;87;256;6;4;7000;170698418604,65
unevenstring;87;256;6;5;7000;179025170731,71
unevenstring;87;256;6;6;7000;179025170731,71
unevenstring;87;256;6;7;7000;179025170731,71
unevenstring;87;256;6;8;7000;179025170731,71
unevenstring;87;256;6;9;7000;179025170731,71
unevenstring;87;256;6;10;7000;183500800000,00
unevenstring;87;256;6;11;7000;183500800000,00
unevenstring;87;256;6;12;7000;179025170731,71
unevenstring;87;256;6;13;7000;179025170731,71
unevenstring;87;256;6;14;7000;166818909090,91
unevenstring;87;256;6;15;7000;166818909090,91
unevenstring;87;256;6;16;7000;163111822222,22
unevenstring;87;256;6;17;7000;163111822222,22
unevenstring;87;256;6;18;7000;166818909090,91
unevenstring;87;256;6;19;7000;166818909090,91
unevenstring;87;256;6;20;7000;159565913043,48
unevenstring;87;256;6;21;7000;163111822222,22
unevenstring;87;256;6;22;7000;174762666666,67
unevenstring;87;256;6;23;7000;166818909090,91
unevenstring;87;256;6;24;7000;170698418604,65
unevenstring;87;256;6;25;7000;170698418604,65
unevenstring;87;256;6;26;7000;166818909090,91
unevenstring;87;256;6;27;7000;170698418604,65
unevenstring;87;256;6;28;7000;174762666666,67
unevenstring;87;256;6;29;7000;174762666666,67
unevenstring;87;256;6;30;7000;179025170731,71
unevenstring;87;288;5;1;7000;179025170731,71
unevenstring;87;288;5;2;7000;183500800000,00
unevenstring;87;288;5;3;7000;179025170731,71
unevenstring;87;288;5;4;7000;174762666666,67
unevenstring;87;288;5;5;7000;174762666666,67
unevenstring;87;288;5;6;7000;170698418604,65
unevenstring;87;288;5;7;7000;170698418604,65
unevenstring;87;288;5;8;7000;170698418604,65
unevenstring;87;288;5;9;7000;166818909090,91
unevenstring;87;288;5;10;7000;163111822222,22
unevenstring;87;288;5;11;7000;170698418604,65
unevenstring;87;288;5;12;7000;166818909090,91
unevenstring;87;288;5;13;7000;170698418604,65
unevenstring;87;288;5;14;7000;170698418604,65
unevenstring;87;288;5;15;7000;170698418604,65
unevenstring;87;288;5;16;7000;170698418604,65
unevenstring;87;288;5;17;7000;166818909090,91
unevenstring;87;288;5;18;7000;170698418604,65
