stringa cercata;thread per blocco;blocchi per SM;ripetizione;dimensione file;throughput
------------;96;16;20;2000;262144000000,00
------------;96;16;21;2000;233016888888,89
------------;96;16;22;2000;233016888888,89
------------;96;16;23;2000;233016888888,89
------------;96;16;24;2000;233016888888,89
------------;96;16;25;2000;262144000000,00
------------;96;16;26;2000;262144000000,00
------------;96;16;27;2000;262144000000,00
------------;96;16;28;2000;233016888888,89
------------;96;16;29;2000;233016888888,89
------------;96;16;30;2000;233016888888,89
------------;128;12;1;2000;233016888888,89
------------;128;12;2;2000;262144000000,00
------------;128;12;3;2000;262144000000,00
------------;128;12;4;2000;262144000000,00
------------;128;12;5;2000;262144000000,00
------------;128;12;6;2000;262144000000,00
------------;128;12;7;2000;262144000000,00
------------;128;12;8;2000;262144000000,00
------------;128;12;9;2000;262144000000,00
------------;128;12;10;2000;262144000000,00
------------;128;12;11;2000;262144000000,00
------------;128;12;12;2000;262144000000,00
------------;128;12;13;2000;262144000000,00
------------;128;12;14;2000;262144000000,00
------------;128;12;15;2000;262144000000,00
