stringa cercata;limite shared mem;thread per blocco;blocchi per SM;ripetizione;dimensione file;throughput
unevenstring;72;128;12;21;4000;51781530864,20
unevenstring;72;128;12;22;4000;51781530864,20
unevenstring;72;128;12;23;4000;51781530864,20
unevenstring;72;128;12;24;4000;52428800000,00
unevenstring;72;128;12;25;4000;52428800000,00
unevenstring;72;128;12;26;4000;52428800000,00
unevenstring;72;128;12;27;4000;52428800000,00
unevenstring;72;128;12;28;4000;51781530864,20
unevenstring;72;128;12;29;4000;51781530864,20
unevenstring;72;128;12;30;4000;51781530864,20
unevenstring;72;160;9;1;4000;48770976744,19
unevenstring;72;160;9;2;4000;48770976744,19
unevenstring;72;160;9;3;4000;48770976744,19
unevenstring;72;160;9;4;4000;48770976744,19
unevenstring;72;160;9;5;4000;48770976744,19
unevenstring;72;160;9;6;4000;48770976744,19
unevenstring;72;160;9;7;4000;49344752941,18
unevenstring;72;160;9;8;4000;49344752941,18
unevenstring;72;160;9;9;4000;48770976744,19
unevenstring;72;160;9;10;4000;48770976744,19
unevenstring;72;160;9;11;4000;48770976744,19
unevenstring;72;160;9;12;4000;48770976744,19
unevenstring;72;160;9;13;4000;48770976744,19
unevenstring;72;160;9;14;4000;48770976744,19
unevenstring;72;160;9;15;4000;48770976744,19
unevenstring;72;160;9;16;4000;48770976744,19
unevenstring;72;160;9;17;4000;48770976744,19
unevenstring;72;160;9;18;4000;49344752941,18
unevenstring;72;160;9;19;4000;49344752941,18
unevenstring;72;160;9;20;4000;48770976744,19
unevenstring;72;160;9;21;4000;48770976744,19
unevenstring;72;160;9;22;4000;48770976744,19
unevenstring;72;160;9;23;4000;48770976744,19
unevenstring;72;160;9;24;4000;48770976744,19
unevenstring;72;160;9;25;4000;48770976744,19
unevenstring;72;160;9;26;4000;48770976744,19
unevenstring;72;160;9;27;4000;48770976744,19
unevenstring;72;160;9;28;4000;48770976744,19
unevenstring;72;160;9;29;4000;48770976744,19
unevenstring;72;160;9;30;4000;41120627450,98
unevenstring;72;192;8;1;4000;52428800000,00
unevenstring;72;192;8;2;4000;52428800000,00
unevenstring;72;192;8;3;4000;51781530864,20
unevenstring;72;192;8;4;4000;51150048780,49
unevenstring;72;192;8;5;4000;51150048780,49
unevenstring;72;192;8;6;4000;51150048780,49
unevenstring;72;192;8;7;4000;51150048780,49
unevenstring;72;192;8;8;4000;51150048780,49
unevenstring;72;192;8;9;4000;51150048780,49
unevenstring;72;192;8;10;4000;51150048780,49
unevenstring;72;192;8;11;4000;49344752941,18
unevenstring;72;192;8;12;4000;49932190476,19
unevenstring;72;192;8;13;4000;51150048780,49
unevenstring;72;192;8;14;4000;51781530864,20
unevenstring;72;192;8;15;4000;51781530864,20
unevenstring;72;192;8;16;4000;51150048780,49
unevenstring;72;192;8;17;4000;51150048780,49
unevenstring;72;192;8;18;4000;51150048780,49
unevenstring;72;192;8;19;4000;51150048780,49
unevenstring;72;192;8;20;4000;51150048780,49
unevenstring;72;192;8;21;4000;51150048780,49
unevenstring;72;192;8;22;4000;50533783132,53
unevenstring;72;192;8;23;4000;49932190476,19
unevenstring;72;192;8;24;4000;51150048780,49
unevenstring;72;192;8;25;4000;51150048780,49
unevenstring;72;192;8;26;4000;51150048780,49
unevenstring;72;192;8;27;4000;51150048780,49
unevenstring;72;192;8;28;4000;51781530864,20
unevenstring;72;192;8;29;4000;51150048780,49
unevenstring;72;192;8;30;4000;51150048780,49
unevenstring;72;224;6;1;4000;45590260869,57
unevenstring;72;224;6;2;4000;46091252747,25
unevenstring;72;224;6;3;4000;45590260869,57
unevenstring;72;224;6;4;4000;45100043010,75
unevenstring;72;224;6;5;4000;45590260869,57
unevenstring;72;224;6;6;4000;46091252747,25
unevenstring;72;224;6;7;4000;46091252747,25
unevenstring;72;224;6;8;4000;46091252747,25
unevenstring;72;224;6;9;4000;46091252747,25
unevenstring;72;224;6;10;4000;45590260869,57
unevenstring;72;224;6;11;4000;45590260869,57
unevenstring;72;224;6;12;4000;45590260869,57
unevenstring;72;224;6;13;4000;45590260869,57
unevenstring;72;224;6;14;4000;45590260869,57
unevenstring;72;224;6;15;4000;45590260869,57
unevenstring;72;224;6;16;4000;45590260869,57
unevenstring;72;224;6;17;4000;46091252747,25
unevenstring;72;224;6;18;4000;46091252747,25
unevenstring;72;224;6;19;4000;46091252747,25
unevenstring;72;224;6;20;4000;46091252747,25
unevenstring;72;224;6;21;4000;46091252747,25
unevenstring;72;224;6;22;4000;45590260869,57
unevenstring;72;224;6;23;4000;45590260869,57
unevenstring;72;224;6;24;4000;45590260869,57
unevenstring;72;224;6;25;4000;45590260869,57
unevenstring;72;224;6;26;4000;45590260869,57
unevenstring;72;224;6;27;4000;45590260869,57
unevenstring;72;224;6;28;4000;46091252747,25
unevenstring;72;224;6;29;4000;46091252747,25
unevenstring;72;224;6;30;4000;46091252747,25
unevenstring;72;256;6;1;4000;50533783132,53
unevenstring;72;256;6;2;4000;50533783132,53
unevenstring;72;256;6;3;4000;50533783132,53
unevenstring;72;256;6;4;4000;50533783132,53
unevenstring;72;256;6;5;4000;50533783132,53
unevenstring;72;256;6;6;4000;50533783132,53
unevenstring;72;256;6;7;4000;50533783132,53
unevenstring;72;256;6;8;4000;50533783132,53
unevenstring;72;256;6;9;4000;50533783132,53
unevenstring;72;256;6;10;4000;50533783132,53
unevenstring;72;256;6;11;4000;50533783132,53
unevenstring;72;256;6;12;4000;50533783132,53
unevenstring;72;256;6;13;4000;50533783132,53
unevenstring;72;256;6;14;4000;50533783132,53
unevenstring;72;256;6;15;4000;50533783132,53
unevenstring;72;256;6;16;4000;50533783132,53
unevenstring;72;256;6;17;4000;50533783132,53
unevenstring;72;256;6;18;4000;50533783132,53
unevenstring;72;256;6;19;4000;49932190476,19
unevenstring;72;256;6;20;4000;50533783132,53
unevenstring;72;256;6;21;4000;50533783132,53
unevenstring;72;256;6;22;4000;50533783132,53
unevenstring;72;256;6;23;4000;50533783132,53
unevenstring;72;256;6;24;4000;50533783132,53
unevenstring;72;256;6;25;4000;50533783132,53
unevenstring;72;256;6;26;4000;50533783132,53
unevenstring;72;256;6;27;4000;50533783132,53
unevenstring;72;256;6;28;4000;49932190476,19
unevenstring;72;256;6;29;4000;50533783132,53
unevenstring;72;256;6;30;4000;49932190476,19
unevenstring;72;288;5;1;4000;47127011235,96
unevenstring;72;288;5;2;4000;47127011235,96
unevenstring;72;288;5;3;4000;47127011235,96
unevenstring;72;288;5;4;4000;47127011235,96
unevenstring;72;288;5;5;4000;47127011235,96
unevenstring;72;288;5;6;4000;47662545454,55
unevenstring;72;288;5;7;4000;47127011235,96
unevenstring;72;288;5;8;4000;47127011235,96
unevenstring;72;288;5;9;4000;47127011235,96
unevenstring;72;288;5;10;4000;47127011235,96
unevenstring;72;288;5;11;4000;47127011235,96
unevenstring;72;288;5;12;4000;47127011235,96
unevenstring;72;288;5;13;4000;47127011235,96
unevenstring;72;288;5;14;4000;47127011235,96
unevenstring;72;288;5;15;4000;47127011235,96
unevenstring;72;288;5;16;4000;47127011235,96
unevenstring;72;288;5;17;4000;47127011235,96
