stringa cercata;limite shared mem;thread per blocco;blocchi per SM;ripetizione;dimensione file;throughput
unevenstring;87;224;6;23;7000;45308839506,17
unevenstring;87;224;6;24;7000;45590260869,57
unevenstring;87;224;6;25;7000;44485042424,24
unevenstring;87;224;6;26;7000;45875200000,00
unevenstring;87;224;6;27;7000;46455898734,18
unevenstring;87;224;6;28;7000;45875200000,00
unevenstring;87;224;6;29;7000;45590260869,57
unevenstring;87;224;6;30;7000;45308839506,17
unevenstring;87;256;6;1;7000;49594810810,81
unevenstring;87;256;6;2;7000;49932190476,19
unevenstring;87;256;6;3;7000;50620910344,83
unevenstring;87;256;6;4;7000;50620910344,83
unevenstring;87;256;6;5;7000;50274191780,82
unevenstring;87;256;6;6;7000;50274191780,82
unevenstring;87;256;6;7;7000;49594810810,81
unevenstring;87;256;6;8;7000;49932190476,19
unevenstring;87;256;6;9;7000;50274191780,82
unevenstring;87;256;6;10;7000;50274191780,82
unevenstring;87;256;6;11;7000;50274191780,82
unevenstring;87;256;6;12;7000;50274191780,82
unevenstring;87;256;6;13;7000;49932190476,19
unevenstring;87;256;6;14;7000;49932190476,19
unevenstring;87;256;6;15;7000;49932190476,19
unevenstring;87;256;6;16;7000;50620910344,83
unevenstring;87;256;6;17;7000;50274191780,82
unevenstring;87;256;6;18;7000;50620910344,83
unevenstring;87;256;6;19;7000;50274191780,82
unevenstring;87;256;6;20;7000;49932190476,19
unevenstring;87;256;6;21;7000;49932190476,19
unevenstring;87;256;6;22;7000;49932190476,19
unevenstring;87;256;6;23;7000;50274191780,82
unevenstring;87;256;6;24;7000;50274191780,82
unevenstring;87;256;6;25;7000;50620910344,83
unevenstring;87;256;6;26;7000;50274191780,82
unevenstring;87;256;6;27;7000;49932190476,19
unevenstring;87;256;6;28;7000;49932190476,19
unevenstring;87;256;6;29;7000;50274191780,82
unevenstring;87;256;6;30;7000;50274191780,82
unevenstring;87;288;5;1;7000;47355045161,29
unevenstring;87;288;5;2;7000;47355045161,29
unevenstring;87;288;5;3;7000;47051487179,49
unevenstring;87;288;5;4;7000;47051487179,49
unevenstring;87;288;5;5;7000;47051487179,49
unevenstring;87;288;5;6;7000;47051487179,49
unevenstring;87;288;5;7;7000;47051487179,49
unevenstring;87;288;5;8;7000;47355045161,29
unevenstring;87;288;5;9;7000;47051487179,49
unevenstring;87;288;5;10;7000;47051487179,49
unevenstring;87;288;5;11;7000;47051487179,49
unevenstring;87;288;5;12;7000;47051487179,49
unevenstring;87;288;5;13;7000;47051487179,49
unevenstring;87;288;5;14;7000;47355045161,29
unevenstring;87;288;5;15;7000;47051487179,49
unevenstring;87;288;5;16;7000;47051487179,49
unevenstring;87;288;5;17;7000;47051487179,49
unevenstring;87;288;5;18;7000;47051487179,49
unevenstring;87;288;5;19;7000;47051487179,49
unevenstring;87;288;5;20;7000;47355045161,29
unevenstring;87;288;5;21;7000;47051487179,49
unevenstring;87;288;5;22;7000;47051487179,49
unevenstring;87;288;5;23;7000;47051487179,49
unevenstring;87;288;5;24;7000;47051487179,49
unevenstring;87;288;5;25;7000;47051487179,49
unevenstring;87;288;5;26;7000;47355045161,29
unevenstring;87;288;5;27;7000;47355045161,29
unevenstring;87;288;5;28;7000;47051487179,49
unevenstring;87;288;5;29;7000;47051487179,49
unevenstring;87;288;5;30;7000;47051487179,49
unevenstring;87;320;4;1;7000;42427930635,84
unevenstring;87;320;4;2;7000;42674604651,16
unevenstring;87;320;4;3;7000;42674604651,16
unevenstring;87;320;4;4;7000;42674604651,16
unevenstring;87;320;4;5;7000;42427930635,84
unevenstring;87;320;4;6;7000;42427930635,84
unevenstring;87;320;4;7;7000;42674604651,16
unevenstring;87;320;4;8;7000;42674604651,16
unevenstring;87;320;4;9;7000;42427930635,84
unevenstring;87;320;4;10;7000;42924163742,69
unevenstring;87;320;4;11;7000;42674604651,16
unevenstring;87;320;4;12;7000;42674604651,16
unevenstring;87;320;4;13;7000;42674604651,16
unevenstring;87;320;4;14;7000;42427930635,84
unevenstring;87;320;4;15;7000;42427930635,84
unevenstring;87;320;4;16;7000;42674604651,16
unevenstring;87;320;4;17;7000;42674604651,16
unevenstring;87;320;4;18;7000;42674604651,16
unevenstring;87;320;4;19;7000;42674604651,16
unevenstring;87;320;4;20;7000;42427930635,84
unevenstring;87;320;4;21;7000;42674604651,16
unevenstring;87;320;4;22;7000;42674604651,16
unevenstring;87;320;4;23;7000;42674604651,16
unevenstring;87;320;4;24;7000;42674604651,16
unevenstring;87;320;4;25;7000;42427930635,84
unevenstring;87;320;4;26;7000;42427930635,84
unevenstring;87;320;4;27;7000;42674604651,16
unevenstring;87;320;4;28;7000;42674604651,16
unevenstring;87;320;4;29;7000;42674604651,16
unevenstring;87;320;4;30;7000;42427930635,84
unevenstring;87;352;4;1;7000;45875200000,00
unevenstring;87;352;4;2;7000;45875200000,00
unevenstring;87;352;4;3;7000;45875200000,00
unevenstring;87;352;4;4;7000;45875200000,00
unevenstring;87;352;4;5;7000;45875200000,00
unevenstring;87;352;4;6;7000;45875200000,00
unevenstring;87;352;4;7;7000;45875200000,00
unevenstring;87;352;4;8;7000;45875200000,00
unevenstring;87;352;4;9;7000;45875200000,00
unevenstring;87;352;4;10;7000;45875200000,00
unevenstring;87;352;4;11;7000;46163723270,44
unevenstring;87;352;4;12;7000;45875200000,00
unevenstring;87;352;4;13;7000;45875200000,00
unevenstring;87;352;4;14;7000;45875200000,00
unevenstring;87;352;4;15;7000;45875200000,00
unevenstring;87;352;4;16;7000;45875200000,00
unevenstring;87;352;4;17;7000;45875200000,00
unevenstring;87;352;4;18;7000;45875200000,00
unevenstring;87;352;4;19;7000;45875200000,00
unevenstring;87;352;4;20;7000;45875200000,00
