stringa cercata;limite shared mem;thread per blocco;blocchi per SM;ripetizione;dimensione file;throughput
unevenstring;87;384;4;7;4000;82241254901,96
unevenstring;87;384;4;8;4000;83886080000,00
unevenstring;87;384;4;9;4000;83886080000,00
unevenstring;87;384;4;10;4000;82241254901,96
unevenstring;87;384;4;11;4000;82241254901,96
unevenstring;87;384;4;12;4000;80659692307,69
unevenstring;87;384;4;13;4000;79137811320,75
unevenstring;87;384;4;14;4000;79137811320,75
unevenstring;87;384;4;15;4000;80659692307,69
unevenstring;87;384;4;16;4000;82241254901,96
unevenstring;87;384;4;17;4000;80659692307,69
unevenstring;87;384;4;18;4000;80659692307,69
unevenstring;87;384;4;19;4000;80659692307,69
unevenstring;87;384;4;20;4000;80659692307,69
unevenstring;87;384;4;21;4000;80659692307,69
unevenstring;87;384;4;22;4000;79137811320,75
unevenstring;87;384;4;23;4000;77672296296,30
unevenstring;87;384;4;24;4000;79137811320,75
unevenstring;87;384;4;25;4000;80659692307,69
unevenstring;87;384;4;26;4000;80659692307,69
unevenstring;87;384;4;27;4000;82241254901,96
unevenstring;87;384;4;28;4000;82241254901,96
unevenstring;87;384;4;29;4000;80659692307,69
unevenstring;87;384;4;30;4000;80659692307,69
