stringa cercata;limite shared mem;thread per blocco;blocchi per SM;ripetizione;dimensione file;throughput
unevenstring;99;256;5;1;4000;131072000000,00
unevenstring;99;256;5;2;4000;131072000000,00
unevenstring;99;256;5;3;4000;131072000000,00
unevenstring;99;256;5;4;4000;131072000000,00
unevenstring;99;256;5;5;4000;131072000000,00
unevenstring;99;256;5;6;4000;131072000000,00
unevenstring;99;256;5;7;4000;131072000000,00
unevenstring;99;256;5;8;4000;131072000000,00
unevenstring;99;256;5;9;4000;131072000000,00
unevenstring;99;256;5;10;4000;131072000000,00
unevenstring;99;256;5;11;4000;131072000000,00
unevenstring;99;256;5;12;4000;131072000000,00
unevenstring;99;256;5;13;4000;131072000000,00
unevenstring;99;256;5;14;4000;135300129032,26
unevenstring;99;256;5;15;4000;131072000000,00
unevenstring;99;256;5;16;4000;131072000000,00
unevenstring;99;256;5;17;4000;131072000000,00
unevenstring;99;256;5;18;4000;131072000000,00
unevenstring;99;256;5;19;4000;131072000000,00
unevenstring;99;256;5;20;4000;131072000000,00
unevenstring;99;256;5;21;4000;127100121212,12
unevenstring;99;256;5;22;4000;131072000000,00
unevenstring;99;256;5;23;4000;127100121212,12
unevenstring;99;256;5;24;4000;131072000000,00
unevenstring;99;256;5;25;4000;131072000000,00
unevenstring;99;256;5;26;4000;127100121212,12
unevenstring;99;256;5;27;4000;127100121212,12
unevenstring;99;256;5;28;4000;127100121212,12
unevenstring;99;256;5;29;4000;131072000000,00
unevenstring;99;256;5;30;4000;131072000000,00
unevenstring;99;288;4;1;4000;123361882352,94
unevenstring;99;288;4;2;4000;123361882352,94
unevenstring;99;288;4;3;4000;127100121212,12
unevenstring;99;288;4;4;4000;123361882352,94
unevenstring;99;288;4;5;4000;123361882352,94
unevenstring;99;288;4;6;4000;123361882352,94
unevenstring;99;288;4;7;4000;127100121212,12
unevenstring;99;288;4;8;4000;127100121212,12
unevenstring;99;288;4;9;4000;123361882352,94
unevenstring;99;288;4;10;4000;123361882352,94
unevenstring;99;288;4;11;4000;123361882352,94
unevenstring;99;288;4;12;4000;127100121212,12
unevenstring;99;288;4;13;4000;123361882352,94
unevenstring;99;288;4;14;4000;123361882352,94
unevenstring;99;288;4;15;4000;123361882352,94
unevenstring;99;288;4;16;4000;127100121212,12
unevenstring;99;288;4;17;4000;127100121212,12
unevenstring;99;288;4;18;4000;123361882352,94
unevenstring;99;288;4;19;4000;123361882352,94
unevenstring;99;288;4;20;4000;123361882352,94
unevenstring;99;288;4;21;4000;127100121212,12
unevenstring;99;288;4;22;4000;127100121212,12
unevenstring;99;288;4;23;4000;123361882352,94
unevenstring;99;288;4;24;4000;123361882352,94
unevenstring;99;288;4;25;4000;123361882352,94
unevenstring;99;288;4;26;4000;123361882352,94
unevenstring;99;288;4;27;4000;123361882352,94
unevenstring;99;288;4;28;4000;123361882352,94
unevenstring;99;288;4;29;4000;123361882352,94
unevenstring;99;288;4;30;4000;123361882352,94
