thread;rep;throughput;target_string;file_size 
13;10;1.06185e+10;unevenstring;4000 
14;1;1.14286e+10;unevenstring;4000 
14;2;1.06185e+10;unevenstring;4000 
14;3;1.08661e+10;unevenstring;4000 
14;4;1.06185e+10;unevenstring;4000 
14;5;1.14286e+10;unevenstring;4000 
14;6;1.14912e+10;unevenstring;4000 
14;7;1.1336e+10;unevenstring;4000 
14;8;1.0838e+10;unevenstring;4000 
14;9;1.07546e+10;unevenstring;4000 
14;10;1.17818e+10;unevenstring;4000 
15;1;1.18819e+10;unevenstring;4000 
15;2;1.0565e+10;unevenstring;4000 
15;3;1.0838e+10;unevenstring;4000 
15;4;1.11551e+10;unevenstring;4000 
15;5;1.11255e+10;unevenstring;4000 
15;6;1.20873e+10;unevenstring;4000 
15;7;1.05385e+10;unevenstring;4000 
15;8;1.18149e+10;unevenstring;4000 
15;9;1.2446e+10;unevenstring;4000 
15;10;1.00825e+10;unevenstring;4000 
16;1;1.25955e+10;unevenstring;4000 
16;2;1.07546e+10;unevenstring;4000 
16;3;1.26334e+10;unevenstring;4000 
16;4;1.0838e+10;unevenstring;4000 
16;5;1.11551e+10;unevenstring;4000 
16;6;1.15546e+10;unevenstring;4000 
16;7;1.29855e+10;unevenstring;4000 
16;8;1.16508e+10;unevenstring;4000 
16;9;1.1096e+10;unevenstring;4000 
16;10;1.16186e+10;unevenstring;4000 
1;1;1.38701e+09;unevenstring;6000 
1;2;1.38639e+09;unevenstring;6000 
1;3;1.3692e+09;unevenstring;6000 
1;4;1.37099e+09;unevenstring;6000 
1;5;1.37158e+09;unevenstring;6000 
1;6;1.36682e+09;unevenstring;6000 
1;7;1.37338e+09;unevenstring;6000 
1;8;1.37099e+09;unevenstring;6000 
1;9;1.3686e+09;unevenstring;6000 
1;10;1.36682e+09;unevenstring;6000 
2;1;2.70368e+09;unevenstring;6000 
2;2;2.65799e+09;unevenstring;6000 
2;3;2.67267e+09;unevenstring;6000 
2;4;2.73067e+09;unevenstring;6000 
2;5;2.65574e+09;unevenstring;6000 
2;6;2.65574e+09;unevenstring;6000 
2;7;2.72712e+09;unevenstring;6000 
2;8;2.65799e+09;unevenstring;6000 
2;9;2.65686e+09;unevenstring;6000 
2;10;2.67836e+09;unevenstring;6000 
3;1;4.05639e+09;unevenstring;6000 
3;2;4.04856e+09;unevenstring;6000 
3;3;4.0073e+09;unevenstring;6000 
3;4;4.01753e+09;unevenstring;6000 
3;5;4.02782e+09;unevenstring;6000 
3;6;4.02524e+09;unevenstring;6000 
3;7;4.03298e+09;unevenstring;6000 
3;8;4.00985e+09;unevenstring;6000 
3;9;4.04595e+09;unevenstring;6000 
3;10;4.01497e+09;unevenstring;6000 
4;1;5.30925e+09;unevenstring;6000 
4;2;5.2825e+09;unevenstring;6000 
4;3;5.22981e+09;unevenstring;6000 
4;4;5.52367e+09;unevenstring;6000 
4;5;5.27364e+09;unevenstring;6000 
4;6;5.47083e+09;unevenstring;6000 
4;7;5.43304e+09;unevenstring;6000 
4;8;5.4566e+09;unevenstring;6000 
4;9;5.34988e+09;unevenstring;6000 
4;10;5.31373e+09;unevenstring;6000 
5;1;6.21685e+09;unevenstring;6000 
5;2;6.15602e+09;unevenstring;6000 
5;3;6.19848e+09;unevenstring;6000 
5;4;6.03787e+09;unevenstring;6000 
5;5;6.44616e+09;unevenstring;6000 
5;6;6.52641e+09;unevenstring;6000 
5;7;6.2789e+09;unevenstring;6000 
5;8;6.2789e+09;unevenstring;6000 
5;9;6.25393e+09;unevenstring;6000 
5;10;6.53318e+09;unevenstring;6000 
6;1;6.99051e+09;unevenstring;6000 
6;2;7.10899e+09;unevenstring;6000 
6;3;6.86091e+09;unevenstring;6000 
6;4;7.14127e+09;unevenstring;6000 
6;5;7.38434e+09;unevenstring;6000 
6;6;7.34126e+09;unevenstring;6000 
6;7;7.16567e+09;unevenstring;6000 
6;8;6.7869e+09;unevenstring;6000 
